District,Block,Panchayat
DOHAD,Garbada,Matwa
DOHAD,Garbada,Minakyar
DOHAD,Garbada,Nadhelav
DOHAD,Garbada,Nalwai
DOHAD,Garbada,Nandva
DOHAD,Garbada,NAVA (GARBADA)
DOHAD,Garbada,Nelsur
DOHAD,Garbada,Nimach
DOHAD,Garbada,Panchwada
DOHAD,Garbada,Pandadi
DOHAD,Garbada,Patiya
DOHAD,Garbada,Patiya Zol
DOHAD,Garbada,Rayan Faliyu
DOHAD,Garbada,Sahada
DOHAD,Garbada,Simaliya Bujarg
DOHAD,Garbada,Tunki Vaju
DOHAD,Garbada,Vadva
DOHAD,Garbada,Vajelav
DOHAD,Garbada,Varjangiya Faliyu
DOHAD,Garbada,Zari Bujarg
DOHAD,Jhalod,Amba
DOHAD,Jhalod,ANVARPURA
DOHAD,Jhalod,Bajarvada
DOHAD,Jhalod,Balendiya Fadiyu
DOHAD,Jhalod,Bambela
DOHAD,Jhalod,Bilwani
DOHAD,Jhalod,BORSAD (CHAKALIYA)
DOHAD,Jhalod,Chakaliya
DOHAD,Jhalod,Chhasiya
DOHAD,Jhalod,Chhayan
DOHAD,Jhalod,Chitrodiya
DOHAD,Jhalod,DANTGADH (CHAKALIYA)
DOHAD,Jhalod,Dhara Dungar
DOHAD,Jhalod,Dhavadiya
DOHAD,Jhalod,Dhola Khakhara
DOHAD,Jhalod,Dholidati
DOHAD,Jhalod,Dungri
DOHAD,Jhalod,Fulpura
DOHAD,Jhalod,Fulpura Dabodiya
DOHAD,Jhalod,Fulpura Tal
DOHAD,Jhalod,GAMADI(Est)
DOHAD,Jhalod,Gamdi
DOHAD,Jhalod,Garadu
DOHAD,Jhalod,Ghensva
DOHAD,Jhalod,Ghodiya
DOHAD,Jhalod,Ghuneshiya
DOHAD,Jhalod,GOLANA
DOHAD,Jhalod,Gultora
DOHAD,Jhalod,Gultora Pashim
DOHAD,Jhalod,Gultora Uttar
DOHAD,Jhalod,Hadmat Khunta
DOHAD,Jhalod,Jafarpura
DOHAD,Jhalod,Jetpur
DOHAD,Jhalod,Juna Chakliya
DOHAD,Jhalod,Kachumber
DOHAD,Jhalod,Kadval
DOHAD,Jhalod,Kalajini Sarsavani
DOHAD,Jhalod,Kaligam (Gujar)
DOHAD,Jhalod,Kaligam (Inami)
DOHAD,Jhalod,Kalimahudi puniya
DOHAD,Jhalod,Kamboi
DOHAD,Jhalod,Kapri
DOHAD,Jhalod,Karath
DOHAD,Jhalod,KHAKHARIYA
DOHAD,Jhalod,Kharsana
DOHAD,Jhalod,Kharsod
DOHAD,Jhalod,Kharvani
DOHAD,Jhalod,Kheda
DOHAD,Jhalod,Kheda (Kadval)
DOHAD,Jhalod,Khutankheda
DOHAD,Jhalod,Koksa Kesar
DOHAD,Jhalod,Kuni
DOHAD,Jhalod,Lilva Deva
DOHAD,Jhalod,Lilva Thakor
DOHAD,Jhalod,Limdi
DOHAD,Jhalod,Mahudi
DOHAD,Jhalod,Malvasi
DOHAD,Jhalod,Mirakhedi
DOHAD,Jhalod,Mota Faliya
DOHAD,Jhalod,Moti Handi
DOHAD,Jhalod,Mudaheda
DOHAD,Jhalod,Mun Khosla
DOHAD,Jhalod,Mundha
DOHAD,Jhalod,Nal
DOHAD,Jhalod,Nansalai
DOHAD,Jhalod,Nime Varod
DOHAD,Jhalod,NISARTA GAMADI
DOHAD,Jhalod,Paniwed
DOHAD,Jhalod,PAREVA
DOHAD,Jhalod,Parthampur
DOHAD,Jhalod,Pavdi (Inami)
DOHAD,Jhalod,Pethapur
DOHAD,Jhalod,PIPALIYA
DOHAD,Jhalod,Piplet
DOHAD,Jhalod,Rajpur
DOHAD,Jhalod,Raliyati Bhura
DOHAD,Jhalod,RALIYATI GUJAR
DOHAD,Jhalod,RAMPURA
DOHAD,Jhalod,Raniyar Inami
DOHAD,Jhalod,Raniyar Kanbi
DOHAD,Jhalod,Raypura
DOHAD,Jhalod,Richhumara
DOHAD,Jhalod,Rukhadi
DOHAD,Jhalod,Rundi
DOHAD,Jhalod,Rupakheda
DOHAD,Jhalod,Sabli
DOHAD,Jhalod,Sampoi
DOHAD,Jhalod,Sarmariya
DOHAD,Jhalod,Shankarpura
DOHAD,Jhalod,Sharda
DOHAD,Jhalod,Simaliya
DOHAD,Jhalod,Simlkhedi
DOHAD,Jhalod,Suthar Vasa
DOHAD,Jhalod,Tadhagola
DOHAD,Jhalod,Tandi
DOHAD,Jhalod,Thala (Limdi)
DOHAD,Jhalod,Therka
DOHAD,Jhalod,Therki
DOHAD,Jhalod,TIMBI (CHAKALIYA)
DOHAD,Jhalod,Vagela
DOHAD,Jhalod,Vakhatpura Fadiyu
DOHAD,Jhalod,Vank
DOHAD,Jhalod,Vankol
DOHAD,Jhalod,Varod
DOHAD,Limkheda,Agara
DOHAD,Limkheda,Ambava
DOHAD,Limkheda,Andhari
DOHAD,Limkheda,Antarsuba
DOHAD,Limkheda,Bar
DOHAD,Limkheda,Bara
DOHAD,Limkheda,Chaidiya
DOHAD,Limkheda,Chilakota
DOHAD,Limkheda,Dabhada
DOHAD,Limkheda,Dantiya
DOHAD,Limkheda,Degawada
DOHAD,Limkheda,Dhadhela
DOHAD,Limkheda,Dhanpur (Du)
DOHAD,Limkheda,Dudhiya
DOHAD,Limkheda,Dudhiyadhara
DOHAD,Limkheda,Dungara
DOHAD,Limkheda,Fatepura
DOHAD,Limkheda,Ghuntia
DOHAD,Limkheda,Goriya
DOHAD,Limkheda,Gumni (Du)
DOHAD,Limkheda,Hathiyavan
DOHAD,Limkheda,Jada
DOHAD,Limkheda,Jada Kheriya
DOHAD,Limkheda,Jetpur (Du)
DOHAD,Limkheda,Juna Vadiya
DOHAD,Limkheda,Kamboi
DOHAD,Limkheda,Katholiya
DOHAD,Limkheda,Khadada (Umariya)
DOHAD,Limkheda,Kheriya
DOHAD,Limkheda,Khirkhai
DOHAD,Limkheda,Kundha
DOHAD,Limkheda,Kunlli
DOHAD,Limkheda,Limkheda
DOHAD,Limkheda,Lukhawada
DOHAD,Limkheda,Mangal Mahudi
DOHAD,Limkheda,Manlli
DOHAD,Limkheda,MOTA HATHIDHARA
DOHAD,Limkheda,Motamal
DOHAD,Limkheda,Moti Bandibar
DOHAD,Limkheda,Moti Vav
DOHAD,Limkheda,Nana Mal
DOHAD,Limkheda,Nani Bandibar
DOHAD,Limkheda,Nani Vasvani
DOHAD,Limkheda,Ninamana Khakhariya
DOHAD,Limkheda,Ninamani Vav
DOHAD,Limkheda,Pada
DOHAD,Limkheda,Padaliya
DOHAD,Limkheda,Palli
DOHAD,Limkheda,Pania
DOHAD,Limkheda,Parmarna Kharkhariya
DOHAD,Limkheda,Parpata
DOHAD,Limkheda,Patwan
DOHAD,Limkheda,Pipli
DOHAD,Limkheda,Polisimal
DOHAD,Limkheda,Pratappura
DOHAD,Limkheda,Rai
DOHAD,Limkheda,Shasta
DOHAD,Limkheda,Timba
DOHAD,Limkheda,USRA
DOHAD,Limkheda,Vadela
DOHAD,Limkheda,Vislanga
DOHAD,Limkheda,ZAROLA (DU)
DOHAD,Limkheda,Zerjitgadh
DOHAD,SANJELI,Bhaman
DOHAD,SANJELI,Bhanpur
DOHAD,SANJELI,Chakisana
DOHAD,SANJELI,Chamariya
DOHAD,SANJELI,Dhalsimal
DOHAD,SANJELI,Dhediya
DOHAD,SANJELI,Dungra
DOHAD,SANJELI,Govinda Talai
DOHAD,SANJELI,Hirola
DOHAD,SANJELI,Jaror
DOHAD,SANJELI,Jasuni
DOHAD,SANJELI,Karamba
DOHAD,SANJELI,Kota
DOHAD,SANJELI,Mandli
DOHAD,SANJELI,Moli
DOHAD,SANJELI,Nenki
DOHAD,SANJELI,Pichhoda
DOHAD,SANJELI,Pratappura
DOHAD,SANJELI,Sanjeli
DOHAD,SANJELI,Thala (Sanjeli)
DOHAD,SANJELI,Vansiya
DOHAD,SANJELI,Zusa
DOHAD,Singvad,Agara (Randhikpur)
DOHAD,Singvad,Anoppura
DOHAD,Singvad,Barela
DOHAD,Singvad,Baroda
DOHAD,Singvad,Bhilpaniya
DOHAD,Singvad,Bhutkhedi
DOHAD,Singvad,Borgota
DOHAD,Singvad,Chhaparvad
DOHAD,Singvad,Chunddi
DOHAD,Singvad,Dasa
DOHAD,Singvad,Dhamanbari
DOHAD,Singvad,Hirapur
DOHAD,Singvad,Jaliyapada
DOHAD,Singvad,Jamadra
DOHAD,Singvad,Kaliya Gota
DOHAD,Singvad,Kaliyarai
DOHAD,Singvad,Katarani Palli
DOHAD,Singvad,Kesharpura
DOHAD,Singvad,Khunta
DOHAD,Singvad,Limbodar
DOHAD,Singvad,Machhelai
DOHAD,Singvad,Malekpur
DOHAD,Singvad,Mander
DOHAD,Singvad,Matana Palla
DOHAD,Singvad,Methan
DOHAD,Singvad,Mota Ambaliya
DOHAD,Singvad,Munavani
DOHAD,Singvad,Nana Ambaliya
DOHAD,Singvad,Nani Sanjeli
DOHAD,Singvad,Navagam
DOHAD,Singvad,Pahad
DOHAD,Singvad,Panta
DOHAD,Singvad,Patangadi
DOHAD,Singvad,Pipaliya
DOHAD,Singvad,Pisoi
DOHAD,Singvad,Randhikpur
DOHAD,Singvad,Rathodna Dungarpur
DOHAD,Singvad,Sakariya
DOHAD,Singvad,Sarjumi
DOHAD,Singvad,Singvad
DOHAD,Singvad,Sudiya
DOHAD,Singvad,Surpur(Randhikpur)
DOHAD,Singvad,Tarmi
DOHAD,Singvad,Toyani
DOHAD,Singvad,Vaghnala
DOHAD,Singvad,Vala Gota
MAHISAGAR,BALASINOR,Aalela
MAHISAGAR,BALASINOR,Baliyadev
MAHISAGAR,BALASINOR,Bhathala
MAHISAGAR,BALASINOR,Bodoli
MAHISAGAR,BALASINOR,Dev
MAHISAGAR,BALASINOR,Dkhariya
MAHISAGAR,BALASINOR,Dodiya
MAHISAGAR,BALASINOR,Dolat Porda
MAHISAGAR,BALASINOR,Gadhavada
MAHISAGAR,BALASINOR,Gadhnamuvada
MAHISAGAR,BALASINOR,Gajapaginamuvada
MAHISAGAR,BALASINOR,Gunthli
MAHISAGAR,BALASINOR,Hadiya
MAHISAGAR,BALASINOR,Janod
MAHISAGAR,BALASINOR,Jetholi
MAHISAGAR,BALASINOR,Jorapura
MAHISAGAR,BALASINOR,Kabopa
MAHISAGAR,BALASINOR,Karanpur
MAHISAGAR,BALASINOR,Kdhiya
MAHISAGAR,BALASINOR,Khadivav
MAHISAGAR,BALASINOR,Kotarbor
MAHISAGAR,BALASINOR,Limdi
MAHISAGAR,BALASINOR,Medhliya
MAHISAGAR,BALASINOR,Navgam
MAHISAGAR,BALASINOR,Othvad
MAHISAGAR,BALASINOR,Pandava
MAHISAGAR,BALASINOR,Parbiya
MAHISAGAR,BALASINOR,Phalsani
MAHISAGAR,BALASINOR,Pilodra
MAHISAGAR,BALASINOR,Raiyoli
MAHISAGAR,BALASINOR,Rajpur
MAHISAGAR,BALASINOR,Raliyata
MAHISAGAR,BALASINOR,Ramana Muvada
MAHISAGAR,BALASINOR,Sakariya
MAHISAGAR,BALASINOR,Salyavdi
MAHISAGAR,BALASINOR,Saroda
MAHISAGAR,BALASINOR,Sutariya
MAHISAGAR,BALASINOR,Vadadla
MAHISAGAR,BALASINOR,Vanakbori
MAHISAGAR,BALASINOR,Vasadra
MAHISAGAR,KADANA,Amthani
MAHISAGAR,KADANA,Ankaliya
MAHISAGAR,KADANA,Bachkariya
MAHISAGAR,KADANA,Bhagaliya
MAHISAGAR,KADANA,Bhemani Vav
MAHISAGAR,KADANA,Bhul
MAHISAGAR,KADANA,Dadaliya
MAHISAGAR,KADANA,Dhingalvada
MAHISAGAR,KADANA,Dintvas
MAHISAGAR,KADANA,Divada
MAHISAGAR,KADANA,Ghasvada
MAHISAGAR,KADANA,Godhar
MAHISAGAR,KADANA,Golanpur
MAHISAGAR,KADANA,Jambunala
MAHISAGAR,KADANA,Kadana
MAHISAGAR,KADANA,Kajli
MAHISAGAR,KADANA,Kaliyari
MAHISAGAR,KADANA,Karvai
MAHISAGAR,KADANA,Kelamul
MAHISAGAR,KADANA,Kharawada
MAHISAGAR,KADANA,Kureta
MAHISAGAR,KADANA,Ladpur
MAHISAGAR,KADANA,Limbola
MAHISAGAR,KADANA,Mahapur(N)
MAHISAGAR,KADANA,MAL
MAHISAGAR,KADANA,Malvan
MAHISAGAR,KADANA,MotaDharola
MAHISAGAR,KADANA,Motirath
MAHISAGAR,KADANA,Munpur
MAHISAGAR,KADANA,Nanikharsoli
MAHISAGAR,KADANA,Nanirath
MAHISAGAR,KADANA,Ranakpur
MAHISAGAR,KADANA,Relva
MAHISAGAR,KADANA,Ringaniya
MAHISAGAR,KADANA,Saliya Muvadi
MAHISAGAR,KADANA,Sanghri
MAHISAGAR,KADANA,Sarasava
MAHISAGAR,KADANA,Sarasava[N] new
MAHISAGAR,KADANA,Sarsadi
MAHISAGAR,KADANA,Siyal
MAHISAGAR,KADANA,Talwada
MAHISAGAR,KADANA,Tarkoninal
MAHISAGAR,KADANA,Vada Zampa
MAHISAGAR,KADANA,Vagadiyana Pithapur
MAHISAGAR,KADANA,Velanvada
MAHISAGAR,KADANA,Zinzva
MAHISAGAR,KHANPUR,Babaliya
MAHISAGAR,KHANPUR,Bakor
MAHISAGAR,KHANPUR,Bamroda
MAHISAGAR,KHANPUR,Bhadrod
MAHISAGAR,KHANPUR,Borwai
MAHISAGAR,KHANPUR,Chhapri
MAHISAGAR,KHANPUR,Dholkhakhara
MAHISAGAR,KHANPUR,Dhuleta
MAHISAGAR,KHANPUR,Dolariya
MAHISAGAR,KHANPUR,Gangata
MAHISAGAR,KHANPUR,Ghoghavada
MAHISAGAR,KHANPUR,Kala Khetra
MAHISAGAR,KHANPUR,Kanesar
MAHISAGAR,KHANPUR,Kanod
MAHISAGAR,KHANPUR,Karanta
MAHISAGAR,KHANPUR,Khadodi
MAHISAGAR,KHANPUR,Khutelav
MAHISAGAR,KHANPUR,Lambho
MAHISAGAR,KHANPUR,Lavana
MAHISAGAR,KHANPUR,LimdiTimba
MAHISAGAR,KHANPUR,Limdiya
MAHISAGAR,KHANPUR,Madapur
MAHISAGAR,KHANPUR,Mahiapur
MAHISAGAR,KHANPUR,Mena
MAHISAGAR,KHANPUR,Morkhakhra
MAHISAGAR,KHANPUR,Mota Khanpur
MAHISAGAR,KHANPUR,Mudavadekh
MAHISAGAR,KHANPUR,Naroda
MAHISAGAR,KHANPUR,Navagam
MAHISAGAR,KHANPUR,Padedi(K)
MAHISAGAR,KHANPUR,Pandarwada
MAHISAGAR,KHANPUR,Sampadiya
MAHISAGAR,KHANPUR,Udava
MAHISAGAR,KHANPUR,Vadagam
MAHISAGAR,KHANPUR,Vadhela
MAHISAGAR,KHANPUR,Vakhatpur
MAHISAGAR,KHANPUR,Zer
MAHISAGAR,LUNAWADA,Aagarvada
MAHISAGAR,LUNAWADA,Ankalva
MAHISAGAR,LUNAWADA,Aritha
MAHISAGAR,LUNAWADA,Bamanvada
MAHISAGAR,LUNAWADA,Bhalada
MAHISAGAR,LUNAWADA,Bhamra
MAHISAGAR,LUNAWADA,Bhanpur
MAHISAGAR,LUNAWADA,Bhoja
MAHISAGAR,LUNAWADA,Champeli
MAHISAGAR,LUNAWADA,Chapatiya
MAHISAGAR,LUNAWADA,Charangam (Namnar)
MAHISAGAR,LUNAWADA,Charangam (Salavada)
MAHISAGAR,LUNAWADA,Chatkabeli
MAHISAGAR,LUNAWADA,Chavadiya
MAHISAGAR,LUNAWADA,Chavdibai Na Muvada
MAHISAGAR,LUNAWADA,Chhapri
MAHISAGAR,LUNAWADA,Chori
MAHISAGAR,LUNAWADA,Dalukhadiya
MAHISAGAR,LUNAWADA,Dalvai Savli
MAHISAGAR,LUNAWADA,Denta
MAHISAGAR,LUNAWADA,Dhamaniya
MAHISAGAR,LUNAWADA,Dhamod
MAHISAGAR,LUNAWADA,Dhesiya
MAHISAGAR,LUNAWADA,Dokelav
MAHISAGAR,LUNAWADA,Fatepura
MAHISAGAR,LUNAWADA,Gariya
MAHISAGAR,LUNAWADA,God Na Muvada
MAHISAGAR,LUNAWADA,GOHIL NA MUVADA
MAHISAGAR,LUNAWADA,Gola Na Palla
MAHISAGAR,LUNAWADA,Hadmatiya
MAHISAGAR,LUNAWADA,Hadod
MAHISAGAR,LUNAWADA,Hardaspur
MAHISAGAR,LUNAWADA,Hathivan
MAHISAGAR,LUNAWADA,Hindoliya
MAHISAGAR,LUNAWADA,Jamana Muvada
MAHISAGAR,LUNAWADA,Jesola
MAHISAGAR,LUNAWADA,Kadachhala
MAHISAGAR,LUNAWADA,Kaka Na Bhesawada
MAHISAGAR,LUNAWADA,Kakachiya
MAHISAGAR,LUNAWADA,Kanela
MAHISAGAR,LUNAWADA,Kanjav
MAHISAGAR,LUNAWADA,Kaslal
MAHISAGAR,LUNAWADA,Kauchiya
MAHISAGAR,LUNAWADA,Kel
MAHISAGAR,LUNAWADA,Khalaspur
MAHISAGAR,LUNAWADA,Khantana Muvada
MAHISAGAR,LUNAWADA,Kharol
MAHISAGAR,LUNAWADA,Khempur
MAHISAGAR,LUNAWADA,Khoda Amba
MAHISAGAR,LUNAWADA,Kidiya
MAHISAGAR,LUNAWADA,Kolvan
MAHISAGAR,LUNAWADA,Kotha
MAHISAGAR,LUNAWADA,Kothamba
MAHISAGAR,LUNAWADA,Kothamba Palla
MAHISAGAR,LUNAWADA,Kunda
MAHISAGAR,LUNAWADA,Ladvel
MAHISAGAR,LUNAWADA,Lakdi Poyda
MAHISAGAR,LUNAWADA,Lalsar
MAHISAGAR,LUNAWADA,Limbodra
MAHISAGAR,LUNAWADA,Madhvas
MAHISAGAR,LUNAWADA,Makhaliya
MAHISAGAR,LUNAWADA,Malekpur
MAHISAGAR,LUNAWADA,Medjina Muvada
MAHISAGAR,LUNAWADA,Mehetana Chakaliya
MAHISAGAR,LUNAWADA,Mochivadiya
MAHISAGAR,LUNAWADA,Mota Sonela
MAHISAGAR,LUNAWADA,Mota Vadodar
MAHISAGAR,LUNAWADA,Moti Charel
MAHISAGAR,LUNAWADA,Moti Denavad
MAHISAGAR,LUNAWADA,Moti Ghoda
MAHISAGAR,LUNAWADA,Moti Palli
MAHISAGAR,LUNAWADA,Namnar
MAHISAGAR,LUNAWADA,Nana Vadadla
MAHISAGAR,LUNAWADA,Nani Denavad
MAHISAGAR,LUNAWADA,Nani Palli
MAHISAGAR,LUNAWADA,Nava Muvada
MAHISAGAR,LUNAWADA,Nava Rabadiya
MAHISAGAR,LUNAWADA,Navi Signali
MAHISAGAR,LUNAWADA,Panam Palla
MAHISAGAR,LUNAWADA,Panch Mahudiya
MAHISAGAR,LUNAWADA,Parampur
MAHISAGAR,LUNAWADA,Pattan
MAHISAGAR,LUNAWADA,Rabadiya
MAHISAGAR,LUNAWADA,Rajgadh
MAHISAGAR,LUNAWADA,Ram Patel Na Muvada
MAHISAGAR,LUNAWADA,Rampur (Padedi)
MAHISAGAR,LUNAWADA,Ranpur
MAHISAGAR,LUNAWADA,Sadhakpur
MAHISAGAR,LUNAWADA,Salavada
MAHISAGAR,LUNAWADA,Sarkari Chmariya
MAHISAGAR,LUNAWADA,Senadariya Gorada
MAHISAGAR,LUNAWADA,Shamna
MAHISAGAR,LUNAWADA,Simaliya
MAHISAGAR,LUNAWADA,Taralana Muvada
MAHISAGAR,LUNAWADA,Tarnocha
MAHISAGAR,LUNAWADA,Thana Savli
MAHISAGAR,LUNAWADA,Ucharpi
MAHISAGAR,LUNAWADA,Ukardi
MAHISAGAR,LUNAWADA,Undra
MAHISAGAR,LUNAWADA,Untadi
MAHISAGAR,LUNAWADA,Vadi Na Gorada
MAHISAGAR,LUNAWADA,Vaghji Bariya Na Muvada
MAHISAGAR,LUNAWADA,Vakhatpur
MAHISAGAR,LUNAWADA,Valinath
MAHISAGAR,LUNAWADA,Vaniyavada Gorada
MAHISAGAR,LUNAWADA,Varadhri
MAHISAGAR,LUNAWADA,Verama
MAHISAGAR,LUNAWADA,Viraniya
MAHISAGAR,LUNAWADA,Zayadi
MAHISAGAR,LUNAWADA,Zufrali
MAHISAGAR,SANTRAMPUR,Aamba
MAHISAGAR,SANTRAMPUR,Aanjanva
MAHISAGAR,SANTRAMPUR,Ambaliyat
MAHISAGAR,SANTRAMPUR,Babari
MAHISAGAR,SANTRAMPUR,Babrol
MAHISAGAR,SANTRAMPUR,Barela
MAHISAGAR,SANTRAMPUR,Batakwada
MAHISAGAR,SANTRAMPUR,Bavana Saliya
MAHISAGAR,SANTRAMPUR,Benada
MAHISAGAR,SANTRAMPUR,Bhamari
MAHISAGAR,SANTRAMPUR,Bhanasimal
MAHISAGAR,SANTRAMPUR,Bhandara
MAHISAGAR,SANTRAMPUR,Bhenadara
MAHISAGAR,SANTRAMPUR,Boidiya
MAHISAGAR,SANTRAMPUR,Bugad
MAHISAGAR,SANTRAMPUR,Chhayan
MAHISAGAR,SANTRAMPUR,Chitva
MAHISAGAR,SANTRAMPUR,Chuthana muvada
MAHISAGAR,SANTRAMPUR,Daliyati
MAHISAGAR,SANTRAMPUR,Dhamotna Moyla
MAHISAGAR,SANTRAMPUR,Doli-I
MAHISAGAR,SANTRAMPUR,Endra
MAHISAGAR,SANTRAMPUR,Falwa
MAHISAGAR,SANTRAMPUR,Gada
MAHISAGAR,SANTRAMPUR,Gadiya
MAHISAGAR,SANTRAMPUR,Gamdi
MAHISAGAR,SANTRAMPUR,Garadiya
MAHISAGAR,SANTRAMPUR,Godhar (West)
MAHISAGAR,SANTRAMPUR,Gothib
MAHISAGAR,SANTRAMPUR,Gothibda
MAHISAGAR,SANTRAMPUR,Guvaliya
MAHISAGAR,SANTRAMPUR,Hadani Sarsan
MAHISAGAR,SANTRAMPUR,Hirapur
MAHISAGAR,SANTRAMPUR,Jaladada
MAHISAGAR,SANTRAMPUR,Janvad
MAHISAGAR,SANTRAMPUR,Kalibel
MAHISAGAR,SANTRAMPUR,Kanjara
MAHISAGAR,SANTRAMPUR,Kanzara (Sant)
MAHISAGAR,SANTRAMPUR,Kenpur
MAHISAGAR,SANTRAMPUR,Khedapa
MAHISAGAR,SANTRAMPUR,Kherva
MAHISAGAR,SANTRAMPUR,Khodadra
MAHISAGAR,SANTRAMPUR,Kotra
MAHISAGAR,SANTRAMPUR,Limada Muvadi
MAHISAGAR,SANTRAMPUR,Limdi
MAHISAGAR,SANTRAMPUR,Malanpur
MAHISAGAR,SANTRAMPUR,Manchod
MAHISAGAR,SANTRAMPUR,Molara
MAHISAGAR,SANTRAMPUR,Mota Ambela
MAHISAGAR,SANTRAMPUR,Motasarnaiya
MAHISAGAR,SANTRAMPUR,MotiBhugedi
MAHISAGAR,SANTRAMPUR,Motikyar
MAHISAGAR,SANTRAMPUR,Motirel (West)
MAHISAGAR,SANTRAMPUR,Motisarsan
MAHISAGAR,SANTRAMPUR,Movasa
MAHISAGAR,SANTRAMPUR,Nani Bhugedi
MAHISAGAR,SANTRAMPUR,Nani Kyar
MAHISAGAR,SANTRAMPUR,Nani Sarsan
MAHISAGAR,SANTRAMPUR,Nanirel (West)
MAHISAGAR,SANTRAMPUR,Narsingpur
MAHISAGAR,SANTRAMPUR,Nes Hathipura
MAHISAGAR,SANTRAMPUR,Padediadora
MAHISAGAR,SANTRAMPUR,Pagina Muvada
MAHISAGAR,SANTRAMPUR,Panchmuva
MAHISAGAR,SANTRAMPUR,Prathampur
MAHISAGAR,SANTRAMPUR,Rambhemna Muvada
MAHISAGAR,SANTRAMPUR,Ranela
MAHISAGAR,SANTRAMPUR,Ranijini Padedi
MAHISAGAR,SANTRAMPUR,Rayaniya
MAHISAGAR,SANTRAMPUR,Sanbar
MAHISAGAR,SANTRAMPUR,Sangavada
MAHISAGAR,SANTRAMPUR,Sarad
MAHISAGAR,SANTRAMPUR,Sarsava{west}
MAHISAGAR,SANTRAMPUR,Satkunda
MAHISAGAR,SANTRAMPUR,Shir
MAHISAGAR,SANTRAMPUR,Simaliya
MAHISAGAR,SANTRAMPUR,Singalgadh
MAHISAGAR,SANTRAMPUR,Surpur
MAHISAGAR,SANTRAMPUR,Taladara
MAHISAGAR,SANTRAMPUR,Timbla
MAHISAGAR,SANTRAMPUR,Ukhreli
MAHISAGAR,SANTRAMPUR,Umber
MAHISAGAR,SANTRAMPUR,Vajiyakhunt
MAHISAGAR,SANTRAMPUR,Valiyamuvada-I
MAHISAGAR,SANTRAMPUR,Vankdi
MAHISAGAR,SANTRAMPUR,Vena
MAHISAGAR,SANTRAMPUR,Zaladada
MAHISAGAR,Virpur,Aspur
MAHISAGAR,Virpur,Baaroda
MAHISAGAR,Virpur,Badharpura
MAHISAGAR,Virpur,Bar
MAHISAGAR,Virpur,Bhatpur
MAHISAGAR,Virpur,Bhrodi
MAHISAGAR,Virpur,Bor
MAHISAGAR,Virpur,Chorsa
MAHISAGAR,Virpur,Debhari
MAHISAGAR,Virpur,Dhatda
MAHISAGAR,Virpur,Dhorvada
MAHISAGAR,Virpur,Gadhari
MAHISAGAR,Virpur,Hadiya
MAHISAGAR,Virpur,Jodhpur
MAHISAGAR,Virpur,Kasodi
MAHISAGAR,Virpur,Khata
MAHISAGAR,Virpur,Kheroli
MAHISAGAR,Virpur,Khroad
MAHISAGAR,Virpur,Koyala
MAHISAGAR,Virpur,Koydam
MAHISAGAR,Virpur,Kumbharvadi
MAHISAGAR,Virpur,Limarvada
MAHISAGAR,Virpur,Pasroda
MAHISAGAR,Virpur,Pata
MAHISAGAR,Virpur,Rajpur
MAHISAGAR,Virpur,Raliyata
MAHISAGAR,Virpur,Rampura
MAHISAGAR,Virpur,Ratankuva
MAHISAGAR,Virpur,Salaiya
MAHISAGAR,Virpur,Saradiya
MAHISAGAR,Virpur,Sariya
MAHISAGAR,Virpur,Vadhas
MAHISAGAR,Virpur,Vardhara
MAHISAGAR,Virpur,Virpur
NARMADA,Dediyapada,Almavadi
NARMADA,Dediyapada,Ambavadi
NARMADA,Dediyapada,Babada
NARMADA,Dediyapada,Barsan
NARMADA,Dediyapada,Besna
NARMADA,Dediyapada,Bhatpur
NARMADA,Dediyapada,Bogaj
NARMADA,Dediyapada,Chikda
NARMADA,Dediyapada,Chuli
NARMADA,Dediyapada,Dabhavan
NARMADA,Dediyapada,Dediapada
NARMADA,Dediyapada,Dumkhal
NARMADA,Dediyapada,Fulsar
NARMADA,Dediyapada,Gangapur
NARMADA,Dediyapada,Ghantoli
NARMADA,Dediyapada,Gopaliya
NARMADA,Dediyapada,Jhank
NARMADA,Dediyapada,Juna Mosda
NARMADA,Dediyapada,Kabripathar
NARMADA,Dediyapada,Kakarpada
NARMADA,Dediyapada,Kevdi
NARMADA,Dediyapada,Khaidipada
NARMADA,Dediyapada,Khokhra Umar (Zarnawadiwalu)
NARMADA,Dediyapada,Kukadda
NARMADA,Dediyapada,Kundiamba
NARMADA,Dediyapada,Mandala
NARMADA,Dediyapada,Moskut
NARMADA,Dediyapada,Mota Suka Amba
NARMADA,Dediyapada,Nani Bedwan
NARMADA,Dediyapada,Navagam (Dediapada)
NARMADA,Dediyapada,Nighat
NARMADA,Dediyapada,Nivalda
NARMADA,Dediyapada,Panuda
NARMADA,Dediyapada,Patdi
NARMADA,Dediyapada,Patvali
NARMADA,Dediyapada,Rohda
NARMADA,Dediyapada,Sabuti
NARMADA,Dediyapada,Samarpada (Thava)
NARMADA,Dediyapada,Samot
NARMADA,Dediyapada,Sejpur
NARMADA,Dediyapada,Soliya
NARMADA,Dediyapada,Sukwal
NARMADA,Dediyapada,Tapda
NARMADA,Dediyapada,Umran
NARMADA,Dediyapada,Vadhva
NARMADA,Dediyapada,Zarnawadi
NARMADA,Garudeshwar,Akteshwar
NARMADA,Garudeshwar,Amadla
NARMADA,Garudeshwar,Bhilvashi
